,go,pv,k,n,N,genes
123,GO_VIRAL_GENOME_REPLICATION,0.0007278382948190724,19,50,1367,APOBEC3C;BANF1;CD209;DDB1;IFITM1;IFITM2;IFITM3;ISG15;OAS2;OAS3;OASL;PCBP1;PPIA;PPIB;RAB29;RAD23A;SMARCB1;TRIM28;VCP
20,GO_MATURATION_OF_SSU_RRNA,0.0008247500472838933,13,29,1367,ABT1;DHX37;MRPS11;NOB1;RPS14;RPS16;RPS19;RPS21;RPS28;RPS8;RRS1;TBL3;WDR46
52,GO_REGULATION_OF_IMMUNE_RESPONSE,0.0008248081958797018,105,436,1367,ACTB;ACTG1;ARPC1B;ARPC5;BAG6;C1QA;C1QB;C1QBP;C1QC;C2;CD1D;CD209;CD276;CD300C;CD33;CD40;CDC37;CNPY3;CSK;CTSH;CYBA;FCGRT;FLOT1;GPX1;GRN;HCK;HCST;HK1;HLA-DPB1;HLA-DQA2;HLA-DRA;HSP90AB1;IFITM1;IKBKG;IL12RB1;IL13;IL13RA2;IRAK1;ITGAL;ITGB2;KARS1;LAT2;LIMK1;MAD2L2;MAPKAPK2;MUL1;MYD88;NCR2;NECTIN2;NONO;NR1H2;OTOP1;PARK7;PARP9;PHB;PHPT1;PILRA;POLR3B;PQBP1;PRKACA;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;PTPN6;PYCARD;RAB29;RAPGEF1;RELA;RPS19;RPS3;SASH3;SFTPA1;SHC1;SPG21;STAT6;STING1;STOML2;STXBP2;TGFB1;TKFC;TLR1;TNFSF13;TNIP2;TTLL12;TYROBP;UBA52;UBB;UBE2D2;ULBP3;UNC93B1;VSIG4;XRCC5;XRCC6;ZP3
371,GO_REGULATION_OF_VIRAL_LIFE_CYCLE,0.0008551854502369205,22,62,1367,APOBEC3C;BANF1;CHMP2A;DDB1;GSN;IFITM1;IFITM2;IFITM3;ISG15;LGALS1;NECTIN2;OAS2;OAS3;OASL;P4HB;PPIA;PPIB;RAD23A;SNX3;TRIM21;TRIM28;TRIM8
49,GO_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS,0.0008741599134014229,42,145,1367,ACLY;ADCY3;ADSL;AGPAT2;AGPAT3;AK2;APRT;ATP5F1A;ATP5F1B;ATP5MC1;ATP5MC2;ATP5MF;COASY;COX5B;CYC1;DCK;DCTD;DNAJC30;ELOVL1;FLAD1;GUK1;IDH2;IMPDH2;KARS1;LHPP;NAXE;NME2;PARP1;PARP16;PARP9;PDHB;PKM;PRPS1;PRPS2;SHMT1;SLC35B2;STOML2;TECR;TGFB1;TK2;UMPS;VCP
78,GO_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION,0.0008778448637548456,23,66,1367,BAK1;BID;CDC37;CIDEB;FIS1;GSK3A;HTRA2;MFN2;MIEF1;MUL1;NMT1;PARK7;PYCARD;SAE1;SREBF2;TOMM7;UBE2J2;UBE2L3;UBL5;VPS11;YWHAE;YWHAH;YWHAQ
139,GO_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,0.0009482087956515467,152,668,1367,ABCG1;ADCY3;ADRA2A;ADRM1;AIMP2;ANGPT4;ARAF;ATG7;AURKAIP1;BAG6;BAK1;BCL2L13;BID;BRMS1;C1QBP;C1QTNF1;CCDC22;CCL17;CCL24;CCND3;CD276;CD33;CD40;CDC123;CDK4;CDK5;CENPX;CHI3L1;CIDEB;CKS1B;CSK;CSNK1A1;CTSC;CTSH;DAP;DAXX;DAZAP2;DBNL;DDA1;DDB1;DDT;EDEM2;EEF2;EHD4;EIF3D;EIF5A;EMC10;ERP29;FAF1;FIS1;FLOT1;GLIPR2;GLYR1;GNAI2;GRN;GSK3A;GSN;HAND2;HNRNPL;HSF1;HSP90AB1;HTRA2;IKBKG;IL13;IRAK1;JTB;KARS1;KAT5;KHDRBS1;LAMTOR1;LAMTOR2;MAD2L2;MAGEA2B;MAP2K1;MAP2K2;MAP3K11;MAPKAPK2;MBP;MIF4GD;MLST8;MPV17L2;MRPS27;MSN;MTPN;MUL1;MYDGF;NENF;NGFR;NR1H2;OAZ1;PARK7;PARP16;PARP9;PCOLCE2;PEF1;PHB;PHB2;PHF23;PLA2G2A;POLR2G;PRELID1;PRKACA;PRKAG1;PRMT1;PSMD10;PSME1;PSME2;PTBP1;PYCARD;PYM1;RAB1B;RACK1;RAD23A;RAPGEF1;RELA;RILP;RMND1;RNF41;RPL26;RPL30;RPL5;RPLP1;RPS2;RPS3;RPS6KA4;RPS9;SGTA;SHC1;SIRT2;SMARCB1;STK10;TBC1D10A;TDGF1;TGFA;TGFB1;TLR1;TNFRSF1A;TRAF7;TRPV4;TRUB2;TYROBP;UBA52;UBB;UBE2I;UBE2L3;UBE2S;USP5;VCP;VEGFB;VPS11;XRCC5;XRCC6
280,GO_ENDOSOME,0.000965355959006537,99,409,1367,ABCG1;ACKR1;AP2M1;AP2S1;AP3D1;AP5S1;APH1A;ARF1;ARPC5;ATP6V0C;ATP6V0D1;BET1L;CCDC115;CCDC22;CD1D;CDIP1;CHID1;CHMP1A;CHMP2A;CLTA;CTSH;CYB561A3;CYBA;DBNL;EHD4;EIPR1;FCGRT;FLOT1;FLOT2;GRN;HLA-DPB1;HLA-DQA2;HLA-DRA;HYAL3;IFITM3;IRAK1;LAMTOR1;LAMTOR2;LAMTOR4;LRPAP1;MAP2K1;MAP2K2;MARCHF2;MGRN1;MYD88;NAPSA;NGFR;NUCB1;PDIA3;PHB;PLEKHM1;PLEKHM2;PLIN3;PRDX3;RAB13;RAB20;RAB29;RAB35;RAB5C;RAB8A;RABEPK;RAPGEF1;RHOD;RILP;SCAMP3;SCAMP4;SFTPB;SFTPC;SH3GL1;SLC34A1;SNX11;SNX12;SNX17;SNX3;SNX8;SPG21;STEAP1;STING1;SUN2;TCN2;TM9SF2;TM9SF4;TMBIM1;TMEM230;TPT1;TUBG1;UBA1;UBA52;UBB;UNC93B1;VOPP1;VPS11;VPS18;VPS25;VPS26B;VPS33A;VPS37C;WDR81;YKT6
352,GO_PROTEIN_COMPLEX_OLIGOMERIZATION,0.000982325327715102,56,208,1367,ADSL;ALAD;AMFR;ATXN10;BID;CHMP2A;CHRNB4;CLPP;EHD4;FARSA;FGFRL1;FIS1;FLOT1;GCHFR;GRHPR;HMGCL;HSD17B10;HSF1;HTRA2;IMPDH2;IRAK1;KCTD17;KHDRBS1;LONP1;MICU1;NME2;NUFIP1;OAT;OXA1L;PEX14;PFKL;PKM;PRMT1;PYCARD;RACK1;RCC1;RPS19;RYR1;SEPTIN9;SHARPIN;SHKBP1;SHMT1;SHMT2;SIGMAR1;SLC34A1;SLC9A1;STING1;STOML2;TAF10;TGM2;TMED10;TRAPPC2L;TRIM21;TRIM28;VASP;VCP
163,GO_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS,0.0009958089709469434,36,120,1367,ALAD;ARAF;ATRAID;BAG6;CCDC22;CSNK1A1;CTSC;DDA1;EDEM2;FAF1;GNA12;GPX1;GSK3A;HSP90AB1;MSN;OS9;PARK7;PDCL3;PRKACA;PSMD10;PSME1;PSME2;PSMF1;RACK1;RAD23A;RPL11;RPL23;RPL5;RPS7;SGTA;SIRT2;UBB;UBQLN4;USP5;VCP;VPS11
398,GO_PROTEIN_TAG,0.0009980021984740339,5,6,1367,ISG15;NEDD8;UBA52;UBB;UBL5
404,GO_MOLECULAR_CARRIER_ACTIVITY,0.0009980021984740339,5,6,1367,ATOX1;FXN;OXA1L;PARK7;URM1
198,GO_REGULATION_OF_ORGANELLE_ORGANIZATION,0.0010025335453018962,121,516,1367,ACAA2;ANAPC11;ARF1;ARHGDIA;ARHGDIB;ARPC1B;ARPC5;ATF5;AURKAIP1;BAK1;BID;BST1;CALR;CAPZB;CCL24;CCT3;CCT4;CCT7;CCT8;CDC37;CDC42EP4;CDK2AP2;CDK5;CFL1;CHEK1;CHMP1A;CHMP2A;CIDEB;CORO1B;DBNL;DKC1;DOC2B;ERCC1;FEN1;FIS1;FKBP4;FXN;GLYR1;GPX1;GRN;GSK3A;GSN;HCK;HMGA1;HNRNPA1;HTRA2;KATNB1;KCTD17;LCMT1;LIMK1;MAD1L1;MAD2L1BP;MAD2L2;MAP1S;MAP2K1;MAP2K2;MFN2;MIEF1;MLST8;MSN;MTPN;MUL1;NABP2;NBDY;NMT1;NOC2L;NUBP1;OTUB1;PARK7;PARP1;PFN1;PHB2;PHF23;PHPT1;PREB;PRELID1;PRMT5;PSMD10;PYCARD;RAB1B;RAC3;RANBP1;RCC1;RHOD;RNF4;RNF41;RNF5;RPS3;RPS6KA4;SAE1;SEPTIN9;SH3BP1;SIRT2;SLC25A5;SLC9A1;SMARCB1;SREBF2;SURF4;TBC1D25;TESK1;TGFA;TINF2;TMED9;TOMM7;TRIM28;TRPV4;TSPO;TWF2;UBE2J2;UBE2L3;UBL5;UBQLN4;VASP;VAT1;VPS11;VPS18;WDR1;XRCC5;YWHAE;YWHAH;YWHAQ
24,GO_TRNA_METABOLIC_PROCESS,0.001005079544828773,31,99,1367,AARS1;AIMP2;CLP1;CTU2;DTD1;EARS2;FARS2;FARSA;FTSJ1;GATB;HARS1;HSD17B10;IARS2;KARS1;KTI12;LAGE3;MARS2;POLR3K;POP4;PUSL1;QARS1;RPP25;RPP40;RTCB;SEPHS2;TP53RK;TRMT112;URM1;VARS1;WDR4;YARS2
14,GO_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS,0.0010238874421543383,14,33,1367,ASL;ENOPH1;GGT1;GOT2;OAT;PARK7;PLOD1;PLOD3;PYCR1;PYCR2;PYCR3;SEPHS2;SHMT1;SHMT2
33,GO_CYTOKINE_MEDIATED_SIGNALING_PATHWAY,0.0010505025933802163,82,329,1367,ACKR1;AGPAT2;AIP;ARF1;BOLA2B;CCL17;CCL24;CD40;CDC37;CDIP1;CFL1;CNN2;GSTP1;HCK;HLA-DPB1;HLA-DQA2;HLA-DRA;HNRNPF;HSP90AB1;IFITM1;IFITM2;IFITM3;IKBKG;IL12RB1;IL13;IL13RA2;IL18BP;IRAK1;IRF5;ISG15;ITGB2;JAGN1;KARS1;MSN;MUL1;MYD88;NR1H2;OAS2;OAS3;OASL;OTOP1;P4HB;PARP9;PLP2;PPIA;PRKACA;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;PTPN6;PYCARD;RACK1;RAPGEF1;RELA;RNF113A;RPLP0;RPS6KA4;SHARPIN;SHC1;STAT5A;STAT6;TGFB1;TIMP1;TNFRSF1A;TNFSF13;TNIP2;TRIM21;TRIM8;TTLL12;UBA52;UBB
232,GO_VACUOLE,0.0010692325613003522,95,391,1367,ABCD1;ACLY;AGA;AP1S1;AP2M1;AP2S1;AP3D1;AP5S1;ARSA;ATP6V0C;ATP6V0D1;ATRAID;BLOC1S1;BRI3;C12orf66;CCDC115;CCT8;CD1D;CDIP1;CEACAM8;CHID1;CLCN7;CLTA;CPQ;CTSC;CTSH;CYB561A3;DDOST;DNAJC5;DPP7;EEF1A1;FLOT1;FUCA2;GLB1;GLMP;GNB2;GRN;GYG1;HCK;HEXA;HLA-DPB1;HLA-DQA2;HLA-DRA;HSP90AB1;HYAL3;IFITM3;KXD1;LAMTOR1;LAMTOR2;LAMTOR4;LAT2;MAN2B2;MAP1LC3B2;MARCHF2;MT1F;NAGA;NAGLU;NAPSA;PEBP4;PGAP6;PLEKHM1;PYCARD;PYGB;RAB29;RAB5C;RILP;SEC13;SFTPB;SHKBP1;SLC15A4;SNAPIN;STING1;STXBP2;SURF4;TBC1D25;TCN2;TEX264;TMBIM1;TMEM179B;TMEM208;TMEM230;TRAPPC1;TRIM21;TXNDC5;UBA1;UBA52;UBQLN4;UNC93B1;USP5;VAT1;VCP;VPS11;VPS18;VPS33A;WDR81
104,GO_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA,0.0010740816085635034,11,23,1367,ABT1;DHX37;MRPS11;RPS14;RPS16;RPS19;RPS21;RPS8;RRS1;TBL3;WDR46
384,GO_MULTIVESICULAR_BODY_LUMEN,0.001081687234069458,4,4,1367,CTSH;NAPSA;SFTPB;SFTPC
321,GO_MITOTIC_NUCLEAR_ENVELOPE_REASSEMBLY,0.001081687234069458,4,4,1367,BANF1;EMD;PPP2R1A;REEP4
187,GO_RESPONSE_TO_MERCURY_ION,0.001081687234069458,4,4,1367,ALAD;BSG;PARK7;SLC34A1
406,GO_UBIQUITIN_LIGASE_INHIBITOR_ACTIVITY,0.001081687234069458,4,4,1367,RPL11;RPL23;RPL5;RPS7
367,GO_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,0.001081687234069458,4,4,1367,RPL11;RPL26;RPS7;UBB
401,GO_LARGE_RIBOSOMAL_SUBUNIT_RRNA_BINDING,0.001081687234069458,4,4,1367,MRPL11;RPL12;RPL23;RPLP0
173,GO_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,0.0011002315537769188,27,83,1367,AIP;BID;FIS1;GSK3A;HK1;HTRA2;MAIP1;MFN2;NMT1;OXA1L;ROMO1;SAE1;SAMM50;SLC25A6;SREBF2;TIMM17B;TIMM8B;TOMM40L;TOMM7;TSPO;UBE2J2;UBE2L3;UBL5;VPS11;YWHAE;YWHAH;YWHAQ
116,GO_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS,0.0011026086165548481,48,173,1367,AAR2;ALYREF;C1QBP;CLP1;CSTF2T;CTNNBL1;DCPS;DDX41;HNRNPA1;HNRNPF;HNRNPL;KHDRBS1;KHSRP;LSM2;LSM4;PCBP1;PHF5A;POLR2C;POLR2E;POLR2G;POLR2J;POLR2L;PQBP1;PRCC;PRMT5;PRPF19;PTBP1;PUF60;RBM8A;RNF113A;SF3B2;SF3B3;SF3B4;SF3B5;SNRNP25;SNRPB;SNRPC;SNRPD2;SNU13;SNUPN;SRSF9;U2AF2;UBL5;USP39;WBP11;YBX1;ZMAT2;ZMAT5
247,GO_CELL_JUNCTION,0.0011054568350434431,115,488,1367,ACTB;ACTG1;ADAM15;ARF1;ARPC1B;ARPC5;ATP6V0C;BSG;CALR;CDC42EP4;CDK4;CDK5;CFL1;CHRNB4;CHRNE;CNN2;CORO1B;CSK;CYBA;DBNL;DENND1A;FGFRL1;FHL3;FLII;FLOT1;FLOT2;GABRA6;GNA12;GNB2;GSN;HCK;HMGA1;ITGB2;KCNAB2;KDF1;LGI3;LIMK1;LSR;MAP2K1;MAP2K2;MPZL1;MRPS18B;MSN;NECTIN2;OLFM1;P4HB;PARD6A;PARK7;PDIA3;PDZD11;PFN1;PPIA;PPIB;PPP1CA;PTPN6;PUF60;PYM1;RAB13;RPL10A;RPL12;RPL13A;RPL18;RPL19;RPL23;RPL27;RPL3;RPL30;RPL31;RPL37A;RPL4;RPL5;RPL6;RPL7;RPL7A;RPL8;RPL9;RPLP0;RPLP1;RPLP2;RPS11;RPS14;RPS15;RPS16;RPS17;RPS18;RPS19;RPS2;RPS29;RPS3;RPS5;RPS7;RPS8;RPS9;RSU1;SH3BP1;SH3GL1;SHARPIN;SIGMAR1;SIRT2;SLC16A1;SLC9A1;SNAPIN;SRP68;STEAP1;SYNGR2;TGM2;TMEM230;TOR1A;TRPV4;UBA1;VASP;WDR1;YWHAE;YWHAH;YWHAQ
38,GO_REGULATION_OF_DEFENSE_RESPONSE,0.001156264808610771,82,330,1367,ABCD1;BST1;C1QBP;CCL24;CD1D;CD209;CDC37;CHID1;CNPY3;CTSC;CYBA;DDT;FLOT1;GGT1;GPX1;GPX4;GRN;GSTP1;HCK;HSP90AB1;IKBKG;IL12RB1;IRAK1;ITGB2;KARS1;MAPKAPK2;METRNL;MGST2;MUL1;MYD88;NCR2;NECTIN2;NONO;NPAS2;NR1H2;OTOP1;PARK7;PARP9;PLA2G2A;POLR3B;PQBP1;PRKACA;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;PTPN6;PYCARD;RELA;RPS19;SERPINF1;SFTPA1;SHARPIN;SIGLEC11;SIRT2;STING1;TGM2;TKFC;TLR1;TNFAIP8L2;TNFRSF1A;TNIP2;TRPV4;TTLL12;UBA52;UBB;UBE2D2;UNC93B1;VSIG4;XRCC5;XRCC6;ZP3
225,GO_VESICLE_MEMBRANE,0.0011613884835802058,86,349,1367,AGPAT2;AGTRAP;ANXA4;AP1S1;AP2M1;AP2S1;ATP6V0C;ATP6V0D1;BRI3;BSG;BST1;CALR;CD33;CEACAM8;CHRNB4;CLTA;COPA;COPE;COPG1;COPZ1;CYB561D2;CYB5R1;CYBA;DBNL;DDOST;DENND1A;DNAJC5;ECE2;FLOT2;GDE1;HLA-DPB1;HLA-DQA2;HLA-DRA;HMOX2;HYAL3;ITGAL;ITGB2;KCNAB2;KDELR1;KDELR2;LAMTOR1;LAMTOR2;MCEMP1;NECAP2;PDE6D;PEF1;RAB13;RAB20;RAB34;RAB35;RAB5C;RAB8A;RAPGEF1;RILP;RPH3AL;RYR1;SCYL1;SEC13;SEC24D;SGTA;SIGLEC14;SLC15A4;SNAPIN;SNX17;SREBF2;STING1;STK10;STX10;STXBP2;SURF4;SYNGR2;TGFA;TLR1;TMBIM1;TMC6;TMED10;TMED3;TMEM179B;TOR1A;TSPAN14;TYROBP;UBA52;UBB;VOPP1;YKT6;ZPLD1
91,GO_PIGMENT_BIOSYNTHETIC_PROCESS,0.0012163841197594966,13,30,1367,ALAD;APRT;COX10;COX15;DDT;FXN;HMBS;PRPS1;SHMT1;SLC25A39;TMEM14C;TSPO;UROD
176,GO_REGULATION_OF_CELLULAR_RESPIRATION,0.0012258405475009972,8,14,1367,CISD1;PARK7;PRELID1;SHMT2;SLC25A23;TRAP1;TRPV4;VCP
128,GO_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS,0.0012258405475009972,8,14,1367,ADRA2A;ARF1;CDK5;DOC2B;GNAI2;HYAL3;RPH3AL;ZP3
147,GO_PROTEIN_DEGLYCOSYLATION,0.001245107417053468,9,17,1367,AGA;AMFR;EDEM2;MAN1C1;MAN2B2;OS9;PARK7;RNF5;SYVN1
307,GO_CELL_ADHESION_MOLECULE_BINDING,0.0012653883941917503,54,201,1367,ADAM15;BSG;CALR;CAPZB;CCT8;CD1D;CNN2;CORO1B;DBNL;EEF2;EFHD2;EHD4;EIF4H;EMD;HDLBP;HSP90AB1;ISG15;ITGAL;ITGB2;LYPLA2;MSN;NECTIN2;P4HB;PARK7;PCBP1;PFN1;PKM;PLIN3;PPP1CA;PSMB6;PTPN6;PTPRO;PUF60;RACK1;RANBP1;RPL14;RPL15;RPL23A;RPL24;RPL29;RPL34;RPL6;RPL7A;RPS2;SCYL1;SEPTIN9;SERBP1;SH3GL1;TBC1D10A;TGFBI;TWF2;VASP;YKT6;YWHAE
266,GO_ORGANELLE_ENVELOPE_LUMEN,0.0012671440879814706,19,52,1367,AK2;BLOC1S1;CHCHD2;CHCHD5;CIAPIN1;COA4;COA7;HTRA2;MICU1;NDUFA8;NDUFB7;PARK7;PRELID1;PTGES;SHMT2;STOML2;SUOX;TIMM8B;TRAP1
204,GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.00137032390961222,26,80,1367,BID;CREB3;CREB3L1;ERP29;FIS1;GPX1;HDAC1;HTRA2;NOC2L;NONO;P4HB;PARK7;PARP1;PTPMT1;PYCARD;RACK1;RPL11;RPL26;RPS3;RPS7;SYVN1;TMBIM6;TMEM161A;TPT1;TRAP1;UBB
61,GO_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,0.00137032390961222,26,80,1367,AMFR;ATP6V0D1;BAG6;BAK1;CALR;CREB3;CREB3L1;DAXX;GET3;GSK3A;HSF1;MYDGF;PARP16;PDIA6;PREB;RACK1;RHBDD2;RNF126;RNF5;SDF2L1;SHC1;SYVN1;TMBIM6;TOR1A;VCP;YIF1A
141,GO_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY,0.0013851136429685557,22,64,1367,IKBKG;IRAK1;MYD88;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;RELA;RPS6KA4;TNIP2;UBA52;UBB
178,GO_RESPONSE_TO_BIOTIC_STIMULUS,0.0014911810984134866,142,625,1367,ACTG1;ADAM15;ALAD;AP1S1;APOBEC3C;ARF1;ATG7;BAK1;BANF1;C1QA;C1QB;C1QBP;C1QC;C2;CCL17;CCL24;CD1D;CD209;CD40;CDC37;CDC42EP4;CDK4;CFL1;CHID1;CNPY3;COMT;CYBA;DDX41;DEFB126;ELF4;EXOSC4;EXOSC5;FLOT1;FUCA2;GAPDH;GGT1;GPX1;GRN;GSN;GSTP1;H2BC12;HCK;HK1;HLA-DPB1;HLA-DQA2;HLA-DRA;HMGA1;HP;HSF1;HSP90AB1;HYAL3;IFITM1;IFITM2;IFITM3;IKBKG;IL12RB1;IL13;IRAK1;IRF5;ISG15;ITGB2;JAGN1;MAPKAPK2;MGST2;MUL1;MYD88;NCR2;NECTIN2;NONO;NR1H2;OAS2;OAS3;OASL;OTOP1;PARP9;PDZD11;PLA2G2A;PLAAT3;POLR3B;POLR3K;PPP1R14B;PQBP1;PRDX3;PRKACA;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;PTGES;PTPN6;PYCARD;RAB20;RAB29;RELA;RNF5;ROMO1;RPL13A;RPL30;RPS15A;RPS19;SFTPA1;SHC1;SHMT2;SIGLEC11;SIGLEC14;SIRT2;SNX3;STING1;STXBP2;TDGF1;TGFB1;TKFC;TLR1;TNFAIP8L2;TNFRSF1A;TNIP2;TPT1;TRIM21;TRIM28;TRIM8;TSPO;TTLL12;TYROBP;UBA52;UBB;UBE2D2;ULBP3;UNC93B1;VPS26B;VSIG4;XRCC5;XRCC6
177,GO_GOLGI_VESICLE_TRANSPORT,0.0015388913784192568,49,180,1367,ACTR1A;AP3D1;ARF1;ARF3;ARF5;BET1L;CAPZB;CCDC22;COPA;COPE;COPG1;COPZ1;CSK;CTSC;DCTN2;DCTN3;ERGIC1;ERGIC3;KDELR1;KDELR2;LMAN2;PEF1;PPP6R1;PREB;RAB13;RAB1B;RAB34;RAB8A;RACK1;RER1;SCAMP3;SCYL1;SEC13;SEC24D;SNX8;SURF4;SYS1;TGFA;TMED10;TMED3;TMED9;TRAPPC1;TRAPPC2L;TRAPPC3;TRAPPC9;VCP;YIF1A;YIF1B;YKT6
157,GO_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS,0.001655820917207171,15,38,1367,ABCG1;AP2M1;AP2S1;ARF1;CLTA;CSK;DGAT2;HDLBP;KHSRP;LIPC;LRPAP1;NR1H2;P4HB;PLA2G2A;PRKACA
161,GO_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS,0.001660158068407093,74,296,1367,ABCD1;ATG7;BAG6;BAK1;BID;CDKN2A;CERS2;CHCHD2;CHEK1;CREB3;CREB3L1;DAXX;DBNL;EDEM2;EMC10;ERCC1;ERP29;FKBP4;GPX1;GRN;GSTP1;HAND2;HMGA1;HSF1;HSP90AB1;HTRA2;IGBP1;KARS1;MAD2L2;MAP2K1;MAP2K2;MAP3K11;MAPKAPK2;MICU1;MLST8;MUL1;NDC1;NONO;NPAS2;NSMCE1;NUP188;OS9;OTUB1;P4HB;PARK7;PARP1;PARP9;PCNA;PPP4C;PRMT1;PSMD10;PYCARD;PYCR1;QARS1;RACK1;RAPGEF1;RPL26;RPS3;RTN4R;SEC13;SGTA;SLC25A23;SYVN1;THOC5;TMBIM6;TMEM161A;TPT1;TRAP1;TRIM28;TRPV4;UBQLN4;YJU2;YWHAE;ZNF365
282,GO_VACUOLAR_MEMBRANE,0.0017862090183110076,56,213,1367,ABCD1;AP1S1;AP2M1;AP2S1;AP3D1;AP5S1;ATP6V0C;ATP6V0D1;ATRAID;BLOC1S1;BRI3;C12orf66;CCDC115;CD1D;CDIP1;CEACAM8;CLCN7;CLTA;CYB561A3;DDOST;DNAJC5;EEF1A1;FLOT1;GLMP;GNB2;GRN;HLA-DPB1;HLA-DQA2;HLA-DRA;HSP90AB1;IFITM3;KXD1;LAMTOR1;LAMTOR2;LAMTOR4;MAN2B2;MAP1LC3B2;MARCHF2;PGAP6;PLEKHM1;RAB5C;RILP;SEC13;SLC15A4;SNAPIN;STING1;SURF4;TEX264;TMBIM1;TMEM179B;UBA1;UBA52;VPS11;VPS18;VPS33A;WDR81
211,GO_PROTEOLYSIS,0.0017924003927241106,168,758,1367,ACTB;ACTL6A;ACTR8;ACY1;ADAM15;ADAMTSL4;ADRA2A;ADRM1;AGA;ALAD;AMFR;ANAPC11;APEH;APH1A;ARAF;AURKAIP1;BAG6;BAK1;BCL2L13;BID;C2;CAPN15;CAPNS1;CCDC22;CDK5;CHMP1A;CIDEB;CLPP;COPS6;COPS7A;CPQ;CSNK1A1;CST3;CTSC;CTSH;DAP;DCAF11;DDA1;DDB1;DMAC2;DPP7;ECE2;EDEM2;EIF3F;EIF3H;ERLIN1;FAF1;FIS1;FXN;GAPDH;GGT1;GNA12;GPX1;GRN;GSK3A;GSN;HDAC1;HP;HSF1;HSP90AB1;HTRA2;IGBP1;IKBKG;ISG15;KARS1;KAT5;KCTD17;LONP1;MBP;MCRS1;METAP1;MMP17;MPND;MUL1;NAPSA;NEDD8;NGFR;NR1H2;OS9;OTUB1;PAPPA;PARK7;PARP1;PCOLCE2;PDCL3;PDIA3;PEBP1;PEPD;POR;PRDX3;PRELID1;PREP;PRKACA;PRPF19;PSMA7;PSMB10;PSMB4;PSMB5;PSMB6;PSMC3;PSMD10;PSMD2;PSMD3;PSMD8;PSMD9;PSME1;PSME2;PSMF1;PYCARD;RACK1;RAD23A;RELA;RHBDD2;RHBDF2;RNF126;RNF167;RNF4;RNF41;RNF5;RNPEPL1;RPL11;RPL23;RPL5;RPS3;RPS7;SDF2L1;SERPINF1;SGTA;SHARPIN;SHMT2;SIRT2;SNX12;SNX3;SPCS1;ST14;STOML2;SYVN1;TAF10;TBC1D10A;TFPT;TGFB1;TIMP1;TMEM208;TNIP2;TOR1A;TRIM21;UBA1;UBA52;UBB;UBE2D2;UBE2D4;UBE2I;UBE2J2;UBE2L3;UBE2L6;UBE2S;UBE2Z;UBE3C;UBL7;UBQLN4;USP11;USP39;USP5;VCP;VPS25;VPS37C;WDR81;YWHAE
153,GO_NEGATIVE_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL,0.001800089183012319,6,9,1367,GSN;IFITM1;IFITM2;IFITM3;SNX3;TRIM8
185,GO_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,0.0018210546686995835,16,42,1367,CAPZB;CFL1;EIF5A;GLE1;GSN;KATNB1;MAP1S;MTPN;OGFOD1;PHF23;SH3BP1;TBC1D25;TRPV4;TWF2;UBQLN4;WDR1
289,GO_PEPTIDASE_ACTIVATOR_ACTIVITY,0.0018911856147192149,10,21,1367,ADRM1;BCL2L13;CTSC;CTSH;PCOLCE2;PSME1;PSME2;PYCARD;RACK1;VCP
