,go,pv,k,n,N,genes
112,GO_DEFENSE_RESPONSE,1.3019993316491252e-06,133,661,1035,ABCE1;ABHD12;ACP5;ACTR2;ACTR3;ADORA2B;AEN;AIF1;ALOX5;ARRB2;ASS1;BECN1;BPIFA2;C4BPA;CAPZA1;CAPZA2;CCR1;CD14;CD300LF;CD48;CD68;CD74;CDC42;CEBPB;CEBPE;CFP;CLEC5A;COLEC12;COTL1;CR1;CRTAM;CTSB;CTSL;CTSS;CXCL16;CXCL17;CXCR2;DEFB1;EIF4E;EPRS1;FCER1G;FCGR1A;FCN1;FGB;G3BP2;GBA;GPAM;GPSM3;HAVCR2;HFE;HLA-DPA1;HMOX1;HSP90B1;HSPD1;ICAM3;IFIT5;IFNGR2;IL10;IL10RB;IL17C;IL1RN;IL27RA;IPO7;KYNU;LALBA;LGALS3;LGALS9;LILRA2;LILRA5;LY86;LY96;LYN;MAPK13;MAPKAPK3;MR1;MRC1;MSRB1;NCF2;NPLOC4;PAK2;PIK3AP1;PIK3CG;PLCG2;PLGRKT;PLSCR1;POLR3C;PPARD;PPARG;PPP1R11;PPP6C;PRDX1;PSEN1;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB7;PSMC1;PSMC2;PSMC4;PSMD1;PSMD11;PSMD13;PSMD14;PSMD4;PSMD7;PSME3;RAB27A;RPL39;S100A9;SCIMP;SEC61A1;SELENOK;SELENOS;SERPINA1;SFTPA2;SIRPA;SIRPB1;STX8;SYK;TLR4;TMSB4X;TREM1;TREM2;UBE2D3;UBE2N;UBQLN1;UFD1;VAMP7;VDAC1;WAS;YTHDF2
524,GO_TRICARBOXYLIC_ACID_CYCLE,1.5166277584181869e-06,14,26,1035,CS;DLAT;DLD;FH;IDH1;IDH3A;MDH1;ME2;SDHAF2;SDHB;SDHC;SDHD;SUCLG1;SUCLG2
125,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,1.71116386939913e-06,68,284,1035,ADORA2B;AIF1;ARRB2;CCR1;CD14;CD300LF;CD74;CEBPB;COLEC12;CRTAM;CTSB;CTSL;CTSS;CXCL17;CXCR2;FCER1G;FCN1;FGB;GPSM3;HAVCR2;HSP90B1;HSPD1;ICAM3;LGALS9;LILRA2;LILRA5;LY86;LY96;LYN;MAPK13;MAPKAPK3;NPLOC4;P2RX4;PAK2;PIK3AP1;PIK3CG;PLCG2;PLSCR1;POLR3C;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB7;PSMC1;PSMC2;PSMC4;PSMD1;PSMD11;PSMD13;PSMD14;PSMD4;PSMD7;PSME3;RAC2;S100A9;SCIMP;SFTPA2;SYK;TLR4;TMSB4X;TREM2;UBE2D3;UBE2N;UBQLN1;UFD1;VAMP7
94,GO_AEROBIC_RESPIRATION,1.72752025342643e-06,23,60,1035,COX5A;COX6B1;COX7A2L;COX7B;CS;CYCS;DLAT;DLD;FH;IDE;IDH1;IDH3A;MDH1;ME2;NDUFA4;SDHAF2;SDHB;SDHC;SDHD;SUCLG1;SUCLG2;UQCRC2;UQCRH
578,GO_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION,2.197612434247598e-06,48,179,1035,ABCE1;ACTR2;ACTR3;ADORA2B;AP3B1;AP3M1;AP3S1;ATP6AP1;BECN1;BLOC1S2;BORCS5;CDC42;CHMP4B;CNIH1;DNM2;EIF6;F8A1;FCER1G;GOSR2;HMOX1;KLHL12;KPNB1;LGALS9;LRPPRC;LTV1;LYN;MCFD2;MILR1;MLH1;NAPA;NPM1;NSF;NUP88;PDCD10;PIK3CG;PINX1;PPP6C;PSEN1;RAB27A;RAC2;RAN;SERPINA1;STARD3NL;STX5;SYK;TMED2;VAMP7;ZNF593
242,GO_DRUG_METABOLIC_PROCESS,2.218097883409096e-06,64,264,1035,ACAT1;ACP5;ACSS2;ADI1;ADK;AHCYL1;AIF1;AKR1A1;AKR1B1;ALDOA;ASS1;ATP5F1C;ATP5F1E;ATP5MC3;ATP5ME;ATP5MG;ATP5PB;ATP5PD;ATP5PO;BTD;CLYBL;CS;CSPG5;CYP1B1;CYP27A1;DNM2;DPYD;ENO1;GART;GLA;HPRT1;HSD17B4;IDE;IL10;KMO;KYNU;LPCAT2;MCCC2;MMADHC;MTHFD1;MTHFD2;NQO1;P2RX4;PCCA;PCCB;PRDX1;PRDX6;RAC2;RENBP;SDHB;SDSL;SELENOS;SIRPA;SMS;SQOR;ST3GAL1;SUCLG1;SUCLG2;TLR4;TMSB4X;TPK1;TPMT;TREM2;UST
496,GO_TRANSLATION_REGULATOR_ACTIVITY,2.2665916458310534e-06,24,65,1035,CNBP;EEF1B2;EFL1;EIF2A;EIF2B3;EIF2S1;EIF2S2;EIF2S3;EIF3B;EIF3C;EIF3I;EIF3J;EIF3K;EIF3M;EIF4A3;EIF4E;EIF6;GFM1;MCTS1;MRPL58;PABPC1;PAIP1;PAIP2;TSFM
654,GO_NADPH_REGENERATION,2.5219391980214e-06,9,12,1035,DERA;G6PD;IDH1;PGD;PGM2;RPE;TALDO1;TIGAR;TKT
119,GO_CELLULAR_RESPIRATION,2.722915425119727e-06,33,106,1035,COX5A;COX6B1;COX7A2L;COX7B;CS;CYCS;DLAT;DLD;ETFA;FH;IDE;IDH1;IDH3A;MDH1;ME2;NDUFA1;NDUFA4;NDUFA6;NDUFA9;NDUFAF2;NDUFB4;NDUFB9;NDUFS1;NDUFS2;SDHAF2;SDHB;SDHC;SDHD;SUCLG1;SUCLG2;UQCRC2;UQCRFS1;UQCRH
474,GO_TRANSLATION_INITIATION_FACTOR_ACTIVITY,2.7534166409432046e-06,14,27,1035,EIF2A;EIF2B3;EIF2S1;EIF2S2;EIF2S3;EIF3B;EIF3C;EIF3I;EIF3J;EIF3K;EIF3M;EIF4E;EIF6;MCTS1
359,GO_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE,3.16991765484976e-06,58,234,1035,ADORA2B;ARRB2;CD14;CD300LF;CEBPB;COLEC12;CRTAM;CTSB;CTSL;CTSS;FCER1G;FCN1;FGB;GPSM3;HAVCR2;HSP90B1;HSPD1;ICAM3;LILRA2;LILRA5;LY96;LYN;MAPK13;MAPKAPK3;NPLOC4;PAK2;PIK3AP1;PIK3CG;PLCG2;PLSCR1;POLR3C;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB7;PSMC1;PSMC2;PSMC4;PSMD1;PSMD11;PSMD13;PSMD14;PSMD4;PSMD7;PSME3;S100A9;SCIMP;SFTPA2;SYK;TLR4;TREM2;UBE2D3;UBE2N;UBQLN1;UFD1;VAMP7
155,GO_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE,3.1992683263045415e-06,32,102,1035,AIFM1;AKR1A1;ALOX5AP;BECN1;CLIC2;CYP1B1;DNM2;GSR;GSTO1;HMOX1;IL10;MAPK13;NQO1;PDCD10;PIM1;PPIF;PRDX1;PRDX6;PRXL2A;PSAP;RDH11;RIPK3;S100A9;SELENOS;SELENOT;SESN2;SIRPA;SLC31A1;SPI1;SRXN1;TXNRD1;ZNF277
555,GO_TRANSFERRIN_TRANSPORT,3.324177193784063e-06,13,24,1035,ATP6AP1;ATP6V0B;ATP6V0E1;ATP6V1A;ATP6V1B2;ATP6V1E1;ATP6V1F;ATP6V1G1;ATP6V1H;CLTC;DNM2;HFE;MCOLN1
468,GO_MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,3.4200807170801415e-06,43,156,1035,ATP1B3;ATP2C1;ATP5F1C;ATP5F1E;ATP5MC3;ATP5ME;ATP5MG;ATP5PB;ATP5PD;ATP5PO;ATP6AP1;ATP6V0B;ATP6V0E1;ATP6V1A;ATP6V1B2;ATP6V1E1;ATP6V1F;ATP6V1G1;ATP6V1H;C15orf48;COX5A;COX6B1;COX7A2;COX7A2L;COX7B;HPN;HVCN1;KCNA10;KCNK13;KCNQ1;KCNQ3;LETM1;LRRC52;MTMR6;NDUFA4;SLC15A3;SLC17A5;SLC24A5;SLC2A9;SLC34A2;SLC3A2;SLC6A13;TMEM38B
470,GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H,3.7126273085964944e-06,21,54,1035,AIFM1;CYB5R4;DCXR;DLD;GSR;KMO;NCF2;NDUFA1;NDUFA4;NDUFA6;NDUFA9;NDUFAF2;NDUFB4;NDUFB9;NDUFS1;NDUFS2;NQO1;PGK1;RNLS;SELENOT;TXNRD1
32,GO_TRANSITION_METAL_ION_TRANSPORT,3.7126273085964944e-06,21,54,1035,ATP2C1;ATP6AP1;ATP6V0B;ATP6V0E1;ATP6V1A;ATP6V1B2;ATP6V1E1;ATP6V1F;ATP6V1G1;ATP6V1H;CLTC;COX17;DNM2;FLVCR2;FTH1;FTL;HFE;MCOLN1;SLC31A1;SLC39A11;TMEM163
413,GO_PRERIBOSOME,3.7126273085964944e-06,21,54,1035,BYSL;EIF6;EMG1;LTV1;MRTO4;NIP7;NOL10;NOL6;NOP14;NOP56;NSA2;RPF1;RRP36;RSL1D1;SRFBP1;TSR1;UTP14A;UTP18;UTP4;ZNF593;ZNF622
101,GO_DICARBOXYLIC_ACID_METABOLIC_PROCESS,3.7473765091395717e-06,19,46,1035,ALDH4A1;ASS1;ATIC;DLD;FH;GLS2;GOT1;IDH1;KMO;KYAT3;KYNU;MDH1;ME2;MTHFD1;MTHFD2;PHYH;SDHB;SUCLG1;SUCLG2
260,GO_CELLULAR_LIPID_METABOLIC_PROCESS,3.7704011775195453e-06,93,433,1035,ABHD12;ACAD9;ACAT1;ACOT7;ACOX3;ACSS2;ADIPOR1;AGPS;AKR1B1;ALG2;ALG8;ALOX5;ALOX5AP;ASAH1;B4GALT3;BAX;BPNT1;CD74;CDC42;CERS5;CISH;CLN6;COQ2;CPT2;CSNK2B;CTSA;CYP1B1;CYP4F8;DBI;DECR1;DEGS1;DHDDS;DLD;DPAGT1;EIF6;ETFA;FIG4;FUCA1;GBA;GCDH;GLA;GLTP;GM2A;GPAM;HADHA;HADHB;HEXB;HSD17B12;HSD17B4;IDH1;LPCAT1;LPCAT2;LYN;MPDU1;MTMR14;MTMR6;NEU1;NPC2;NSMAF;ORMDL2;PCCA;PCCB;PDSS2;PHYH;PI4K2A;PI4KB;PIK3CG;PIP4K2A;PIP4K2C;PLA2G15;PLCG2;PLEK;PLSCR1;PNPLA1;PON3;PPARD;PPARG;PPT1;PRDX6;PSAP;RAB38;RDH11;RETSAT;SCPEP1;SDR16C5;SESN2;SGPP2;SOAT1;SPTLC1;SRD5A3;TBXAS1;TMEM38B;VAC14
287,GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS,3.819815351540441e-06,25,71,1035,CEBPB;CUL2;ELOC;HIGD1A;HMOX1;HSFX2;HSPA5;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB7;PSMC1;PSMC2;PSMC4;PSMD1;PSMD11;PSMD13;PSMD14;PSMD4;PSMD7;PSME3;RPS6KA1;SESN2
108,GO_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS,3.959035894349732e-06,11,18,1035,DERA;G6PD;GPI;HK2;HK3;PGD;PGM2;RPE;TALDO1;TIGAR;TKT
568,GO_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS,4.0419755824850705e-06,32,103,1035,ACAT1;ACOT7;ACSS2;ADK;ALDOA;ATIC;ATP5F1C;ATP5F1E;ATP5MC3;ATP5ME;ATP5MG;ATP5PB;ATP5PD;ATP5PO;CTPS1;DLAT;DLD;ENO1;G6PD;GART;GCDH;GMPS;HPRT1;HSD17B12;MPC2;NME1;PAICS;PPT1;PYGL;TMSB4X;TREM2;UPRT
629,GO_PEPTIDASE_COMPLEX,4.216684951361721e-06,24,67,1035,IDE;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB7;PSMC1;PSMC2;PSMC4;PSMD1;PSMD11;PSMD13;PSMD14;PSMD4;PSMD7;PSME3;RAD23B;SEC11A;SPCS2;SPCS3;TAF12;TXNL1;UBQLN1
279,GO_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,4.31121515539017e-06,60,247,1035,ABCE1;ARRB2;CD14;CD300LF;COLEC12;CR1;CRTAM;CTSB;CTSL;CTSS;FCER1G;FCN1;FGB;HAVCR2;HSP90B1;HSPD1;ICAM3;IFNGR2;LGALS9;LILRA2;LY86;LY96;LYN;MAPKAPK3;NPLOC4;PAK2;PIK3AP1;PLCG2;PLSCR1;POLR3C;PPARG;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB7;PSMC1;PSMC2;PSMC4;PSMD1;PSMD11;PSMD13;PSMD14;PSMD4;PSMD7;PSME3;S100A9;SCIMP;SELENOK;SFTPA2;SYK;TIGAR;TLR4;TREM2;UBE2D3;UBE2N;UBQLN1;UFD1;YTHDF2
327,GO_IMPORT_INTO_CELL,4.660390507629204e-06,63,264,1035,AIF1;ARL6IP1;ARL6IP5;ARRB2;ATP1B3;ATP6V1H;ATP9B;BECN1;CANX;CAP1;CD14;CD22;CD63;CDC42;CLTC;COLEC12;CXCL16;CXCR2;DAB2;DNM2;DOCK2;EPRS1;FCER1G;FCGR1A;FCN1;FKBP15;GRB2;HFE;HSP90B1;HYOU1;LGALS3;M6PR;MAPKAPK3;MCTP1;MRC1;MTMR6;NME1;NPC1;PI4KB;PIK3CG;PLCG2;PPARG;PPT1;PRNP;PSEN1;RAB7A;RAC2;RHOG;SH3KBP1;SLC1A5;SLC31A1;SLC3A2;SLC7A1;SMAP1;SNX2;STX1B;SYK;TOM1;TREM2;TSG101;VAMP7;WAS;WIPF1
148,GO_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS,4.698191283398888e-06,35,118,1035,AIFM1;AQP3;ATP6AP1;ATP6V1A;ATP6V1G1;CUL2;ELOC;ENO1;FAM162A;HIGD1A;HILPDA;HMOX1;HYOU1;PGK1;PPARD;PPARG;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB7;PSMC1;PSMC2;PSMC4;PSMD1;PSMD11;PSMD13;PSMD14;PSMD4;PSMD7;PSME3;TIGAR;TMEM199;UBQLN1
627,GO_FICOLIN_1_RICH_GRANULE_MEMBRANE,4.814115342413267e-06,14,28,1035,ADGRE3;ARL8A;ATP6AP2;COPB1;CR1;DIAPH1;DOK3;DYNC1LI1;FCER1G;LAMP2;LGALS3;RHOA;SIRPA;VPS35L
473,GO_UNFOLDED_PROTEIN_BINDING,4.950377790397277e-06,22,59,1035,CANX;CCT2;CCT5;CCT6A;DNAJB11;GRPEL1;HSP90B1;HSPA13;HSPA5;HSPA9;HSPD1;HSPE1;NPM1;PFDN1;PFDN2;PFDN5;PFDN6;PPIF;RP2;SIL1;ST13;TTC1
532,GO_CELLULAR_ION_HOMEOSTASIS,5.31855779163914e-06,61,254,1035,ANXA5;ANXA7;ATP1B3;ATP2C1;ATP6AP1;ATP6V0B;ATP6V0E1;ATP6V1A;ATP6V1B2;ATP6V1E1;ATP6V1F;ATP6V1G1;ATP6V1H;BAX;BCAP31;CCDC47;CCR1;CFTR;CLIC2;CLN6;CXCR2;DIAPH1;FBXL5;FTH1;FTL;GNA15;GOT1;GPR65;GRINA;GSTO1;HEXB;HFE;HMOX1;HSP90B1;IMMT;JPH4;LETM1;LYN;MCOLN1;MT1B;MT1G;NCOA4;P2RX4;PIK3CG;PLCG2;PPT1;PRNP;PSEN1;RAB38;RAB7A;RAP1GDS1;S100A9;SELENOK;SELENOT;SLC24A5;SLC31A1;SLC34A2;TMCO1;TMEM199;TMEM38B;VDR
522,GO_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY,5.373542484916008e-06,18,43,1035,ACTR2;ACTR3;ARPC2;ARPC3;ARPC4;BRK1;CDC42;FCER1G;FCGR1A;FCGR2A;GRB2;LYN;PLCG2;PLSCR1;RAP1A;SYK;WAS;WIPF1
335,GO_CELLULAR_MACROMOLECULE_LOCALIZATION,5.5822085743777204e-06,171,917,1035,ABCE1;ACOX3;ADPRH;AGPS;AHCYL1;ANP32B;AP1B1;AP3B1;AP3M1;AP3S1;ARCN1;ARF4;ARL6IP1;ATG3;ATP1B3;AUP1;BAX;BCAP31;BECN1;BYSL;CCT2;CCT5;CCT6A;CD63;CD68;CD74;CDC42;CDKN1A;CHCHD10;CHMP4B;CLTC;COMMD1;COPB1;COPB2;CPSF2;CPSF3;CTSA;DAB2;DDX19A;DDX39A;DERL1;DIAPH1;DNM2;EIF4A3;EIF4E;EIF6;FCER1G;FCN1;GABARAP;GOSR2;GPHN;GRPEL1;HAX1;HCLS1;HFE;HK2;HM13;HSD17B4;HSP90B1;HSPA4;HSPA5;HSPA9;HSPD1;IDE;IDH1;IPO7;IQGAP1;KPNA2;KPNB1;KPTN;LAMP2;LAMTOR5;LCP1;LGALS3;LTV1;M6PR;MACROH2A1;MAPRE1;MESD;MPV17;MTCH2;NAPA;NCOA4;NOL6;NPC1;NPLOC4;NPM1;NSF;NUP88;NUP93;NXT1;PARL;PDCD10;PHYH;PINX1;PMM2;PMPCA;PMPCB;PRNP;PSEN1;RAB10;RAB25;RAB27A;RAB38;RAB7A;RAB9A;RAC2;RAN;RAP1A;RASSF5;RHBDD1;RHOG;RPF2;RPL21;RPL38;RPL39;RPS10;RPS13;RPS24;RPS25;SEC23B;SEC61A1;SEC61B;SELENOS;SESN2;SFN;SIL1;SNX2;SPCS2;SPCS3;SQSTM1;SRGN;SRP72;SRPRA;SSR1;SSR3;STAM;STX12;STX1B;STX5;STX8;SYK;THOC6;TIMM10;TIMM23;TIMM50;TMED2;TMED5;TMSB10;TMSB4X;TOM1;TOMM22;TOMM34;TOMM40;TOMM5;TRAM1;TREM2;TSG101;UBE2D3;UBE2J1;UFD1;UQCRC2;VAMP7;VPS26A;VPS26C;VTI1B;YWHAB;YWHAG;ZDHHC18;ZNF385A;ZNF593
478,GO_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,6.046247359471563e-06,59,244,1035,ANO10;ANXA5;ATP1B3;ATP2C1;ATP5F1C;ATP5F1E;ATP5MC3;ATP5ME;ATP5MG;ATP5PB;ATP5PD;ATP5PO;ATP6AP1;ATP6V0B;ATP6V0E1;ATP6V1A;ATP6V1B2;ATP6V1E1;ATP6V1F;ATP6V1G1;ATP6V1H;C15orf48;COX5A;COX6B1;COX7A2;COX7A2L;COX7B;HPN;HVCN1;JPH4;KCNA10;KCNK13;KCNQ1;KCNQ3;LETM1;LRRC52;MAGT1;MCOLN1;MTMR6;NDUFA4;NIPA2;P2RX4;PSEN1;SEC61A1;SLC15A3;SLC17A5;SLC1A5;SLC24A5;SLC2A9;SLC31A1;SLC34A2;SLC39A11;SLC3A2;SLC66A1;SLC6A13;SLC7A1;SLC7A8;TMCO1;TMEM38B
134,GO_MAST_CELL_ACTIVATION,6.057772848038409e-06,13,25,1035,ADORA2B;CD300LF;FCER1G;HMOX1;LCP2;LGALS9;LYN;MILR1;PIK3CG;PLSCR1;RAC2;SYK;VAMP7
672,GO_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,6.057772848038409e-06,13,25,1035,ABCC4;ANXA5;ATP1B3;ATP2C1;ATP6AP1;ATP6V0B;ATP6V0E1;ATP6V1A;ATP6V1B2;ATP6V1E1;ATP6V1F;ATP6V1G1;ATP6V1H
136,GO_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,6.084929566189621e-06,40,144,1035,COX5A;COX6B1;COX7A2L;COX7B;CS;CYCS;DLAT;DLD;ETFA;FH;GBE1;IDE;IDH1;IDH3A;MDH1;ME2;NDUFA1;NDUFA4;NDUFA6;NDUFA9;NDUFAF2;NDUFB4;NDUFB9;NDUFS1;NDUFS2;PGM2;PHLDA2;PYGL;SDHAF2;SDHB;SDHC;SDHD;SELENOS;STK40;SUCLG1;SUCLG2;TIGAR;UQCRC2;UQCRFS1;UQCRH
23,GO_CHEMICAL_HOMEOSTASIS,6.102401689542342e-06,91,426,1035,ABCB4;ACOX3;ADIPOR1;AKR1B1;ANXA5;ANXA7;AQP3;ATP1B3;ATP2C1;ATP6AP1;ATP6V0B;ATP6V0E1;ATP6V1A;ATP6V1B2;ATP6V1E1;ATP6V1F;ATP6V1G1;ATP6V1H;BAX;BCAP31;CCDC47;CCR1;CFTR;CLIC2;CLN6;COMMD1;COMMD9;CXCR2;CYB5R4;DIAPH1;FBXL5;FTH1;FTL;GBA;GCG;GNA15;GOT1;GPAM;GPR65;GRINA;GSTO1;HEXB;HFE;HK2;HK3;HMOX1;HSP90B1;IMMT;JPH4;LETM1;LPCAT1;LYN;MCOLN1;MPC2;MT1B;MT1G;NADK;NCOA4;NDUFAF2;NME1;NPC1;NPC2;ORMDL2;P2RX4;PIK3CG;PLCG2;PNPLA1;PPARG;PPT1;PRNP;PSEN1;PYGL;RAB38;RAB7A;RAP1A;RAP1GDS1;S100A9;SELENOK;SELENOT;SESN2;SFN;SLC24A5;SLC31A1;SLC34A2;SLC66A1;SLC7A8;SOAT1;TMCO1;TMEM199;TMEM38B;VDR
202,GO_REGULATION_OF_RESPONSE_TO_STRESS,6.1092637214029904e-06,122,612,1035,ABCE1;ABHD12;ACP5;ACTR2;ADORA2B;ANXA5;ARL6IP5;ARRB2;BABAM2;BAX;BCAP31;BRCC3;CD14;CD300LF;CD74;CDC42;CDKN1A;CEBPB;COLEC12;CR1;CRTAM;CTSB;CTSL;CTSS;CXCL17;DUSP22;DUSP3;ENO1;FCER1G;FCN1;FGB;FICD;GADD45A;GBA;GPSM3;GRINA;H2AX;HAVCR2;HSP90B1;HSPA5;HSPD1;HYOU1;ICAM3;IFNGR2;IL10;IL1RN;LETM1;LGALS9;LILRA2;LILRA5;LY96;LYN;MACROH2A1;MANF;MAPK13;MAPKAP1;MAPKAPK3;MCTP1;NEK6;NPLOC4;NPM1;NUP88;NUP93;PAK2;PDCD10;PIK3AP1;PIK3CG;PLAU;PLAUR;PLCG2;PLEK;PLSCR1;POLR3C;PPARD;PPARG;PRDX1;PSAP;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB7;PSMC1;PSMC2;PSMC4;PSMD1;PSMD11;PSMD13;PSMD14;PSMD4;PSMD7;PSME3;RNF13;RSL1D1;S100A9;SCIMP;SELENOK;SELENOS;SESN2;SFTPA2;SIRPA;STK24;SYK;TAOK3;TIGAR;TLR4;TMSB4X;TREM2;TRIAP1;TXNDC12;UBE2D3;UBE2J1;UBE2N;UBQLN1;UFD1;VAMP7;WAS;YTHDF2;ZNF277;ZNF385A;ZNF622
11,GO_RESPONSE_TO_NITROGEN_COMPOUND,6.251003760584575e-06,93,438,1035,ABCC4;ACTR2;ADIPOR1;AHCYL1;AIF1;AIFM1;AKR1B1;ANXA5;AP3S1;ARRB2;ASS1;ATP5PD;ATP6AP1;ATP6V0B;ATP6V0E1;ATP6V1A;ATP6V1B2;ATP6V1E1;ATP6V1F;ATP6V1G1;ATP6V1H;AUP1;BCAP31;CCDC47;CD68;CDKN1A;CEBPB;CFTR;COLEC12;DERL1;DIAPH1;DNAJB12;DNM2;EFTUD2;EIF2B3;EIF6;EPRS1;FCER1G;GCG;GDF15;GNA15;GNAI3;GOT1;GRB2;GSS;HADHA;HM13;HPRT1;HSP90B1;HSPA5;IDE;IL10;IQGAP1;KCNQ1;KYNU;LAMTOR5;LDHA;LYN;MAPK13;MARS1;NCSTN;NME1;NPC1;NPLOC4;NPM1;NQO1;P2RX4;PIK3CG;PPARG;PRNP;PSEN1;PSMB2;RAB10;RAP1A;RAP1B;RHBDD1;RHOA;RNLS;SEC61B;SELENOS;SESN2;SLC3A2;SYK;TIMP4;TLR4;TMEM38B;TREM2;UBE2J1;UBQLN1;UBXN8;UFD1;UPRT;YWHAG
92,GO_CELLULAR_AMINO_ACID_METABOLIC_PROCESS,6.417806923167142e-06,50,196,1035,ACAT1;ADI1;ALDH4A1;ASS1;BCAT2;CTPS1;DARS2;DLD;DPYD;EPRS1;FARSB;GARS1;GART;GCDH;GLS2;GMPS;GOT1;GSS;IARS1;KMO;KYAT3;KYNU;MARS1;MCCC2;MTHFD1;NQO1;PPA1;PPA2;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB7;PSMC1;PSMC2;PSMC4;PSMD1;PSMD11;PSMD13;PSMD14;PSMD4;PSMD7;PSME3;QRSL1;SARS1;SDSL;SMS;TARS1;YARS1
263,GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION,6.8162426802537515e-06,22,60,1035,BABAM2;BRCC3;MACROH2A1;ORC1;PINX1;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB7;PSMC1;PSMC2;PSMC4;PSMD1;PSMD11;PSMD13;PSMD14;PSMD4;PSMD7;PSME3;TAOK3
75,GO_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS,7.315057792207357e-06,40,145,1035,ACAT1;ACOT7;ACSS2;ADK;ADORA2B;ALDOA;ATIC;ATP5F1C;ATP5F1E;ATP5MC3;ATP5ME;ATP5MG;ATP5PB;ATP5PD;ATP5PO;CTPS1;DLAT;DLD;ENO1;GARS1;GART;GCDH;GMPS;GPAM;HPRT1;HSD17B12;KMO;KYNU;MPC2;MTHFD1;NADK;NME1;PAICS;PPT1;RNLS;SUCLG1;TK1;TMSB4X;TREM2;UPRT
41,GO_METAL_ION_TRANSPORT,7.3152057732242015e-06,75,335,1035,AHCYL1;ANXA5;ARRB2;ATP1B3;ATP2C1;ATP6AP1;ATP6V0B;ATP6V0E1;ATP6V1A;ATP6V1B2;ATP6V1E1;ATP6V1F;ATP6V1G1;ATP6V1H;BAX;CCR1;CD63;CLIC2;CLTC;COMMD1;COMMD9;COX17;DIAPH1;DNM2;FLVCR2;FTH1;FTL;FXYD5;G6PD;GCG;GSTO1;HFE;HPN;JPH4;KCNA10;KCNK13;KCNQ1;KCNQ3;LETM1;LGALS3;LILRA2;LILRA5;LRRC52;LYN;MAGT1;MCOLN1;MTMR6;NDUFA9;NIPA2;NSF;P2RX4;PARL;PIK3CG;PLCG2;PMPCA;PMPCB;PRNP;PSEN1;RHOA;SEC61A1;SELENOK;SLC24A5;SLC31A1;SLC34A2;SLC39A11;SLC3A2;TMCO1;TMEM163;TMEM38B;TREM2;TRPC4AP;UBQLN1;VDAC1;VDR;YME1L1
630,GO_ENDOPEPTIDASE_COMPLEX,7.698829044235919e-06,20,52,1035,IDE;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB7;PSMC1;PSMC2;PSMC4;PSMD1;PSMD11;PSMD13;PSMD14;PSMD4;PSMD7;PSME3;RAD23B;TXNL1;UBQLN1
58,GO_REGULATION_OF_DEFENSE_RESPONSE,7.930435370354965e-06,74,330,1035,ABCE1;ABHD12;ACP5;ADORA2B;ARRB2;CD14;CD300LF;CEBPB;COLEC12;CR1;CRTAM;CTSB;CTSL;CTSS;CXCL17;FCER1G;FCN1;FGB;GBA;GPSM3;HAVCR2;HSP90B1;HSPD1;ICAM3;IFNGR2;IL10;LGALS9;LILRA2;LILRA5;LY96;LYN;MAPK13;MAPKAPK3;NPLOC4;PAK2;PIK3AP1;PIK3CG;PLCG2;PLSCR1;POLR3C;PPARD;PPARG;PSMA5;PSMA6;PSMB1;PSMB2;PSMB3;PSMB7;PSMC1;PSMC2;PSMC4;PSMD1;PSMD11;PSMD13;PSMD14;PSMD4;PSMD7;PSME3;S100A9;SCIMP;SELENOK;SELENOS;SFTPA2;SIRPA;SYK;TLR4;TMSB4X;TREM2;UBE2D3;UBE2N;UBQLN1;UFD1;VAMP7;YTHDF2
